code_pays,pays,code_produit,produit,annee,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
26,Brunéi Darussalam,2601,Tomates,2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
26,Brunéi Darussalam,2602,Oignons,2013,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
26,Brunéi Darussalam,2605,"Légumes, Autres",2013,31000000.0,0.0,0.0,1000000.0,0.0,30000000.0,0.0
26,Brunéi Darussalam,2611,"Oranges, Mandarines",2013,7000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0
26,Brunéi Darussalam,2612,Citrons & Limes,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2613,Pamplemousse,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2614,"Agrumes, Autres",2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2615,Bananes,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2616,Bananes plantains,2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
26,Brunéi Darussalam,2617,Pommes,2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
26,Brunéi Darussalam,2618,Ananas,2013,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
26,Brunéi Darussalam,2619,Dattes,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2620,Raisin,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2625,"Fruits, Autres",2013,15000000.0,0.0,0.0,0.0,0.0,14000000.0,0.0
26,Brunéi Darussalam,2630,Café,2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
26,Brunéi Darussalam,2633,Feve de Cacao,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2635,Thé,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2640,Poivre,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2641,Piments,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2642,Girofles,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2645,"Épices, Autres",2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2655,Vin,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2656,Bière,2013,4000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0
26,Brunéi Darussalam,2657,Boissons Fermentés,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2658,Boissons Alcooliques,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2659,"Alcool, non Comestible",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2680,Aliments pour enfants,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2731,Viande de Bovins,2013,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
26,Brunéi Darussalam,2732,Viande d'Ovins/Caprins,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2733,Viande de Suides,2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
26,Brunéi Darussalam,2734,Viande de Volailles,2013,26000000.0,0.0,0.0,0.0,0.0,26000000.0,0.0
26,Brunéi Darussalam,2735,"Viande, Autre",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2736,Abats Comestible,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2737,Graisses Animales Crue,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2740,"Beurre, Ghee",2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2743,Crème,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2744,Oeufs,2013,9000000.0,0.0,1000000.0,1000000.0,0.0,7000000.0,0.0
26,Brunéi Darussalam,2745,Miel,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2761,Poissons Eau Douce,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2762,Perciform,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2763,Poissons Pelagiques,2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
26,Brunéi Darussalam,2764,"Poissons Marins, Autres",2013,9000000.0,0.0,0.0,0.0,0.0,9000000.0,0.0
26,Brunéi Darussalam,2765,Crustacés,2013,4000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0
26,Brunéi Darussalam,2766,Cephalopodes,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2767,"Mollusques, Autres",2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
26,Brunéi Darussalam,2769,Animaux Aquatiques Autre,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2775,Plantes Aquatiques,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2781,Huiles de Poissons,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2782,Huiles de Foie de Poisso,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Brunéi Darussalam,2805,Riz (Eq Blanchi),2013,44000000.0,7000000.0,0.0,2000000.0,0.0,32000000.0,3000000.0
26,Brunéi Darussalam,2848,Lait - Excl Beurre,2013,30000000.0,0.0,0.0,0.0,0.0,29000000.0,1000000.0
26,Brunéi Darussalam,2899,Miscellanees,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2511,Blé,2013,2104000000.0,267000000.0,238000000.0,608000000.0,93000000.0,875000000.0,23000000.0
27,Bulgarie,2513,Orge,2013,340000000.0,126000000.0,35000000.0,15000000.0,133000000.0,6000000.0,25000000.0
27,Bulgarie,2514,Maïs,2013,1088000000.0,105000000.0,22000000.0,167000000.0,258000000.0,194000000.0,342000000.0
27,Bulgarie,2515,Seigle,2013,22000000.0,10000000.0,2000000.0,1000000.0,8000000.0,1000000.0,0.0
27,Bulgarie,2516,Avoine,2013,33000000.0,26000000.0,4000000.0,1000000.0,0.0,2000000.0,0.0
27,Bulgarie,2517,Millet,2013,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2518,Sorgho,2013,11000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2520,"Céréales, Autres",2013,45000000.0,45000000.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2531,Pommes de Terre,2013,267000000.0,9000000.0,19000000.0,23000000.0,0.0,199000000.0,16000000.0
27,Bulgarie,2532,Manioc,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2533,Patates douces,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2534,Racines nda,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2537,"Sucre, betterave",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2542,Sucre Eq Brut,2013,192000000.0,1000000.0,0.0,0.0,1000000.0,190000000.0,0.0
27,Bulgarie,2543,Edulcorants Autres,2013,40000000.0,0.0,0.0,0.0,0.0,17000000.0,23000000.0
27,Bulgarie,2546,Haricots,2013,14000000.0,1000000.0,0.0,2000000.0,0.0,12000000.0,0.0
27,Bulgarie,2547,Pois,2013,3000000.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2549,Légumineuses Autres,2013,11000000.0,6000000.0,0.0,1000000.0,0.0,4000000.0,0.0
27,Bulgarie,2551,Noix,2013,14000000.0,0.0,0.0,0.0,0.0,14000000.0,0.0
27,Bulgarie,2555,Soja,2013,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0
27,Bulgarie,2556,Arachides Decortiquees,2013,11000000.0,0.0,1000000.0,0.0,7000000.0,3000000.0,0.0
27,Bulgarie,2557,Graines de tournesol,2013,760000000.0,100000000.0,26000000.0,128000000.0,490000000.0,15000000.0,0.0
27,Bulgarie,2558,Graines Colza/Moutarde,2013,52000000.0,0.0,3000000.0,8000000.0,41000000.0,1000000.0,0.0
27,Bulgarie,2559,Graines de coton,2013,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0
27,Bulgarie,2560,Coco (Incl Coprah),2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
27,Bulgarie,2561,Sésame,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2562,Palmistes,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2563,Olives,2013,17000000.0,0.0,0.0,1000000.0,0.0,16000000.0,0.0
27,Bulgarie,2570,"Plantes Oleiferes, Autre",2013,9000000.0,1000000.0,0.0,0.0,8000000.0,0.0,0.0
27,Bulgarie,2571,Huile de Soja,2013,11000000.0,0.0,0.0,0.0,0.0,11000000.0,0.0
27,Bulgarie,2572,Huile d'Arachide,2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
27,Bulgarie,2573,Huile de Tournesol,2013,65000000.0,0.0,0.0,0.0,0.0,63000000.0,2000000.0
27,Bulgarie,2574,Huile de Colza&Moutarde,2013,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0
27,Bulgarie,2575,Huile Graines de Coton,2013,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0
27,Bulgarie,2576,Huile de Palmistes,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2577,Huile de Palme,2013,32000000.0,0.0,0.0,0.0,0.0,0.0,32000000.0
27,Bulgarie,2578,Huile de Coco,2013,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0
27,Bulgarie,2579,Huile de Sésame,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2580,Huile d'Olive,2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
27,Bulgarie,2582,Huile de Germe de Maïs,2013,7000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0
27,Bulgarie,2586,Huil Plantes Oleif Autr,2013,16000000.0,0.0,0.0,0.0,0.0,3000000.0,12000000.0
27,Bulgarie,2601,Tomates,2013,161000000.0,0.0,0.0,24000000.0,0.0,136000000.0,0.0
27,Bulgarie,2602,Oignons,2013,46000000.0,0.0,0.0,1000000.0,0.0,45000000.0,0.0
27,Bulgarie,2605,"Légumes, Autres",2013,433000000.0,79000000.0,0.0,49000000.0,0.0,305000000.0,0.0
27,Bulgarie,2611,"Oranges, Mandarines",2013,55000000.0,0.0,0.0,2000000.0,0.0,53000000.0,0.0
27,Bulgarie,2612,Citrons & Limes,2013,13000000.0,0.0,0.0,1000000.0,0.0,12000000.0,0.0
27,Bulgarie,2613,Pamplemousse,2013,9000000.0,0.0,0.0,0.0,0.0,9000000.0,0.0
27,Bulgarie,2614,"Agrumes, Autres",2013,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
27,Bulgarie,2615,Bananes,2013,31000000.0,0.0,0.0,2000000.0,0.0,29000000.0,0.0
27,Bulgarie,2616,Bananes plantains,2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
27,Bulgarie,2617,Pommes,2013,63000000.0,0.0,0.0,7000000.0,10000000.0,47000000.0,0.0
27,Bulgarie,2618,Ananas,2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
27,Bulgarie,2619,Dattes,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2620,Raisin,2013,335000000.0,0.0,0.0,2000000.0,255000000.0,79000000.0,0.0
27,Bulgarie,2625,"Fruits, Autres",2013,290000000.0,0.0,0.0,20000000.0,0.0,270000000.0,0.0
27,Bulgarie,2630,Café,2013,41000000.0,0.0,0.0,0.0,0.0,41000000.0,0.0
27,Bulgarie,2633,Feve de Cacao,2013,14000000.0,0.0,0.0,0.0,0.0,14000000.0,0.0
27,Bulgarie,2635,Thé,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2640,Poivre,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2641,Piments,2013,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
27,Bulgarie,2642,Girofles,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2645,"Épices, Autres",2013,3000000.0,0.0,0.0,1000000.0,0.0,2000000.0,0.0
27,Bulgarie,2655,Vin,2013,84000000.0,0.0,0.0,0.0,0.0,84000000.0,0.0
27,Bulgarie,2656,Bière,2013,545000000.0,0.0,0.0,0.0,0.0,545000000.0,0.0
27,Bulgarie,2657,Boissons Fermentés,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2658,Boissons Alcooliques,2013,65000000.0,0.0,0.0,0.0,0.0,60000000.0,5000000.0
27,Bulgarie,2659,"Alcool, non Comestible",2013,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0
27,Bulgarie,2680,Aliments pour enfants,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2731,Viande de Bovins,2013,28000000.0,0.0,0.0,0.0,0.0,28000000.0,0.0
27,Bulgarie,2732,Viande d'Ovins/Caprins,2013,12000000.0,0.0,0.0,0.0,0.0,12000000.0,0.0
27,Bulgarie,2733,Viande de Suides,2013,190000000.0,0.0,0.0,0.0,0.0,190000000.0,0.0
27,Bulgarie,2734,Viande de Volailles,2013,151000000.0,0.0,0.0,0.0,1000000.0,149000000.0,0.0
27,Bulgarie,2735,"Viande, Autre",2013,8000000.0,0.0,0.0,0.0,0.0,9000000.0,0.0
27,Bulgarie,2736,Abats Comestible,2013,36000000.0,0.0,0.0,0.0,0.0,33000000.0,5000000.0
27,Bulgarie,2737,Graisses Animales Crue,2013,57000000.0,0.0,0.0,0.0,0.0,43000000.0,14000000.0
27,Bulgarie,2740,"Beurre, Ghee",2013,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
27,Bulgarie,2743,Crème,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2744,Oeufs,2013,71000000.0,0.0,5000000.0,6000000.0,0.0,60000000.0,0.0
27,Bulgarie,2745,Miel,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2761,Poissons Eau Douce,2013,19000000.0,0.0,0.0,0.0,0.0,19000000.0,0.0
27,Bulgarie,2762,Perciform,2013,6000000.0,0.0,0.0,0.0,0.0,6000000.0,0.0
27,Bulgarie,2763,Poissons Pelagiques,2013,27000000.0,8000000.0,0.0,0.0,0.0,20000000.0,0.0
27,Bulgarie,2764,"Poissons Marins, Autres",2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2765,Crustacés,2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
27,Bulgarie,2766,Cephalopodes,2013,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
27,Bulgarie,2767,"Mollusques, Autres",2013,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
27,Bulgarie,2769,Animaux Aquatiques Autre,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2775,Plantes Aquatiques,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2781,Huiles de Poissons,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2782,Huiles de Foie de Poisso,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Bulgarie,2805,Riz (Eq Blanchi),2013,24000000.0,5000000.0,2000000.0,1000000.0,0.0,16000000.0,1000000.0
27,Bulgarie,2848,Lait - Excl Beurre,2013,1421000000.0,251000000.0,0.0,19000000.0,0.0,1125000000.0,26000000.0
27,Bulgarie,2899,Miscellanees,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Myanmar,2511,Blé,2013,393000000.0,37000000.0,6000000.0,19000000.0,0.0,331000000.0,0.0
28,Myanmar,2513,Orge,2013,43000000.0,0.0,0.0,0.0,43000000.0,0.0,0.0
28,Myanmar,2514,Maïs,2013,1325000000.0,1020000000.0,14000000.0,85000000.0,0.0,206000000.0,0.0
28,Myanmar,2516,Avoine,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Myanmar,2517,Millet,2013,185000000.0,148000000.0,4000000.0,9000000.0,0.0,24000000.0,0.0
28,Myanmar,2518,Sorgho,2013,215000000.0,118000000.0,8000000.0,11000000.0,0.0,78000000.0,0.0
28,Myanmar,2520,"Céréales, Autres",2013,15000000.0,0.0,1000000.0,1000000.0,0.0,13000000.0,0.0
28,Myanmar,2531,Pommes de Terre,2013,620000000.0,0.0,26000000.0,62000000.0,0.0,532000000.0,0.0
28,Myanmar,2532,Manioc,2013,633000000.0,0.0,0.0,63000000.0,0.0,570000000.0,0.0
28,Myanmar,2533,Patates douces,2013,52000000.0,0.0,0.0,5000000.0,0.0,46000000.0,0.0
28,Myanmar,2534,Racines nda,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Myanmar,2536,"Sucre, canne",2013,9650000000.0,0.0,395000000.0,483000000.0,8076000000.0,97000000.0,600000000.0
28,Myanmar,2541,Sucre non centrifugé,2013,787000000.0,0.0,0.0,0.0,0.0,787000000.0,0.0
28,Myanmar,2542,Sucre Eq Brut,2013,31000000.0,0.0,0.0,0.0,0.0,31000000.0,0.0
28,Myanmar,2543,Edulcorants Autres,2013,481000000.0,0.0,0.0,0.0,400000000.0,81000000.0,0.0
28,Myanmar,2546,Haricots,2013,2330000000.0,1900000000.0,110000000.0,185000000.0,0.0,135000000.0,0.0
28,Myanmar,2547,Pois,2013,68000000.0,0.0,2000000.0,2000000.0,0.0,64000000.0,0.0
28,Myanmar,2549,Légumineuses Autres,2013,1415000000.0,496000000.0,40000000.0,15000000.0,0.0,544000000.0,320000000.0
28,Myanmar,2551,Noix,2013,117000000.0,0.0,0.0,4000000.0,0.0,116000000.0,0.0
28,Myanmar,2555,Soja,2013,200000000.0,0.0,10000000.0,4000000.0,165000000.0,21000000.0,0.0
28,Myanmar,2556,Arachides Decortiquees,2013,962000000.0,0.0,105000000.0,29000000.0,534000000.0,124000000.0,169000000.0
28,Myanmar,2557,Graines de tournesol,2013,362000000.0,0.0,17000000.0,0.0,327000000.0,18000000.0,0.0
28,Myanmar,2558,Graines Colza/Moutarde,2013,91000000.0,0.0,1000000.0,1000000.0,89000000.0,0.0,0.0
